id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
71996;Train/ilu_kanep_ud211.conllu;Kuid nemad , sulejoped seljas , pingviinidena paterdamas , küünarnukid harali , käelabad rusikasse kangestunud , silmad kilamas , kaubanduskeskuse avamisel , televiisor kaenlas , auto ja muusikakeskus liisinguga , grillipeol kolm õlut , veendumused normaalsed , noh , nagu kõigil , vihakobarate maik tundmatu , suitsetamine võõras ja kahjulik , kooli hooldekogus ja lastevanemate koosolekul , vanemast peast ehk lausa kirikuski , miks mitte , normaalne , jah , nemad , koolane kool suust nõrgumas , juuksed pöetud ja burger suus , nemad ei jõu iialgi Siionisse .;260;265;, noh;free;Kuid nemad , sulejoped seljas , pingviinidena paterdamas , küünarnukid harali , käelabad rusikasse kangestunud , silmad kilamas , kaubanduskeskuse avamisel , televiisor kaenlas , auto ja muusikakeskus liisinguga , grillipeol kolm õlut , veendumused normaalsed , nagu kõigil , vihakobarate maik tundmatu , suitsetamine võõras ja kahjulik , kooli hooldekogus ja lastevanemate koosolekul , vanemast peast ehk lausa kirikuski , miks mitte , normaalne , jah , nemad , koolane kool suust nõrgumas , juuksed pöetud ja burger suus , nemad ei jõu iialgi Siionisse .;67.8;72.4;86.2
71998;Train/ilu_kanep_ud211.conllu;""" Ei , tõsiselt noh , kuskil enne Põltsamaad ... """;5;19;, tõsiselt noh;free;""" Ei , kuskil enne Põltsamaad ... """;87.5;100.0;87.5
71999;Train/arborest_ud211.conllu;"Ütlesin : "" no ladna , egas midagi . """;12;14;no;free;"Ütlesin : "" ladna , egas midagi . """;55.6;66.7;88.9
72000;Train/arborest_ud211.conllu;"Ütlesin : "" no ladna , egas midagi . """;15;20;ladna;free;"Ütlesin : "" no , egas midagi . """;55.6;66.7;88.9
72002;Train/aja_pm19980926e_ud211.conllu;“ No selge oli see , et ma mingisuguseks labidameheks või autolukksepaks ei hakka , ” ei häbene Jansu isepäist maailmavaadet .;2;4;No;free;“ selge oli see , et ma mingisuguseks labidameheks või autolukksepaks ei hakka , ” ei häbene Jansu isepäist maailmavaadet .;76.2;81.0;81.0
72003;Train/ilu_kivirahk_ud211.conllu;""" No ajalehed ja ...";2;4;No;free;""" ajalehed ja ...";100.0;100.0;100.0
72005;Train/aja_ee200110_osa_2_ud211.conllu;Oi oi oi oi ! ütleb doktor Vask .;3;11;oi oi oi;free;Oi ! ütleb doktor Vask .;16.7;16.7;83.3
72006;Train/aja_ee200110_osa_2_ud211.conllu;Oi oi oi oi ! ütleb doktor Vask .;6;11;oi oi;free;Oi oi ! ütleb doktor Vask .;14.3;14.3;85.7
72007;Train/aja_ee200110_osa_2_ud211.conllu;Oi oi oi oi ! ütleb doktor Vask .;9;11;oi;free;Oi oi oi ! ütleb doktor Vask .;37.5;37.5;87.5
72011;Dev/aja_ml200247_osa6_ud211.conllu;Vaat see ongi uus poliitika .;0;4;Vaat;free;see ongi uus poliitika .;100.0;100.0;100.0
72013;Train/aja_ee199920_osa_1_ud211.conllu;No mõnikord ikka üht-teist ... ega seal vist tegelt midagi vaadata pole ...;0;2;No;free;mõnikord ikka üht-teist ... ega seal vist tegelt midagi vaadata pole ...;16.7;16.7;58.3
72014;Train/ilu_kivirahk_ud211.conllu;""" Ah nii ! "" noogutas kääbus .";2;4;Ah;free;""" nii ! "" noogutas kääbus .";57.1;57.1;71.4
72016;Train/ilu_vilep_ud211.conllu;""" Noo teate , poisid ! "" ühmas ta omaette .";2;5;Noo;free;""" teate , poisid ! "" ühmas ta omaette .";70.0;70.0;80.0
72018;Train/ilu_kivirahk_ud211.conllu;""" No see on juba ilmne jama ! "" mõtles Ott , aga läks igaks juhuks akna juurde vaatama , kas väljas on näha kedagi , kellel on kaasas rasked mõõgad ja kilbid .";2;4;No;free;""" see on juba ilmne jama ! "" mõtles Ott , aga läks igaks juhuks akna juurde vaatama , kas väljas on näha kedagi , kellel on kaasas rasked mõõgad ja kilbid .";75.8;75.8;90.9
72019;Train/ilu_kanep_ud211.conllu;Seda , noh .;5;10;, noh;free;Seda .;100.0;100.0;100.0
72022;Train/ilu_kanep_ud211.conllu;"Kogu aeg on mul koolis normaalselt läinud , aga nüüd on siuke tunne , noh , et lihtsalt siuke tunne on , et ma kardan , et ei jõua sel aastal bakalaureust ära teha ... """;68;73;, noh;free;"Kogu aeg on mul koolis normaalselt läinud , aga nüüd on siuke tunne , et lihtsalt siuke tunne on , et ma kardan , et ei jõua sel aastal bakalaureust ära teha ... """;82.4;85.3;91.2
72027;Train/ilu_kanep_ud211.conllu;"No tule siis kähku siia """;0;2;No;free;"tule siis kähku siia """;100.0;100.0;100.0
72028;Train/aja_ee200110_osa_6_ud211.conllu;"Teel Lvivist Truskavetsi asub autojuht avalikult ründama : "" No öelge , et ka teie tahate tagasi nõukogude võimu .";61;63;No;free;"Teel Lvivist Truskavetsi asub autojuht avalikult ründama : "" öelge , et ka teie tahate tagasi nõukogude võimu .";89.5;94.7;89.5
72029;Train/aja_luup200202_osa_1_ud211.conllu;Ta kehitab mõistmatuses õlgu , kui räägitakse ähvardavast pankrotist : “ No kuulge , kui me saime oma teenitud vahenditest spondeerida tervishoidu 7,4 miljoni eest , kui meie haiglal pole ühtegi senti võlgu , ei ühtegi laenu ega ühtegi pikaajalist kohustust , mis pankrotist siin rääkida saab ? ”;73;75;No;free;Ta kehitab mõistmatuses õlgu , kui räägitakse ähvardavast pankrotist : “ kuulge , kui me saime oma teenitud vahenditest spondeerida tervishoidu 7,4 miljoni eest , kui meie haiglal pole ühtegi senti võlgu , ei ühtegi laenu ega ühtegi pikaajalist kohustust , mis pankrotist siin rääkida saab ? ”;81.2;85.4;91.7
72040;Train/aja_ee200110_osa_4_ud211.conllu;"Tolk naeratab laialt nagu B-filmi fashist enne juudi ahju saatmist : "" Anname välja loomingulise põlemise auhinna , siis aaria rassi auhinna tõupuhtuse eest , siis veel ee-eee ... geisensibiilsuse auhinna , siis viljakuse auhinna , siis ... """;169;175;ee-eee;free;"Tolk naeratab laialt nagu B-filmi fashist enne juudi ahju saatmist : "" Anname välja loomingulise põlemise auhinna , siis aaria rassi auhinna tõupuhtuse eest , siis veel ... geisensibiilsuse auhinna , siis viljakuse auhinna , siis ... """;89.5;89.5;97.4
72043;Train/ilu_vilep_ud211.conllu;"Oh , issand , issand ! """;12;20;, issand;free;"Oh , issand ! """;100.0;100.0;100.0
72051;Train/ilu_kanep_ud211.conllu;"Niisiis , raisk , ei mingeid piire enam , raisk , ei mingeid ! """;40;47;, raisk;free;"Niisiis , raisk , ei mingeid piire enam , ei mingeid ! """;92.3;92.3;100.0
72056;Train/ilu_vilep_ud211.conllu;No me veel vaatame seda asja !;0;2;No;free;me veel vaatame seda asja !;100.0;100.0;100.0
72057;Train/ilu_kanep_ud211.conllu;Ma ei pidanud seda siin silmas , ausalt , noh !;40;45;, noh;free;Ma ei pidanud seda siin silmas , ausalt !;11.1;11.1;44.4
72060;Train/ilu_kanep_ud211.conllu;""" Ahah , et isa on tööl , noh eks ma tulen mõnipäev jälle . """;26;29;noh;free;""" Ahah , et isa on tööl , eks ma tulen mõnipäev jälle . """;66.7;73.3;80.0
72062;Train/ilu_indrikson_ud211.conllu;Siin oli kõik teisiti , isegi kliima oli kehvem , ausalt !;48;56;, ausalt;free;Siin oli kõik teisiti , isegi kliima oli kehvem !;90.0;90.0;100.0
72063;Train/aja_ee200110_osa_7_ud211.conllu;No mis sest sümpaatiast , kui raha ei jaksa teenida , mõtleb praktiline eesti naine !;0;2;No;free;mis sest sümpaatiast , kui raha ei jaksa teenida , mõtleb praktiline eesti naine !;93.3;100.0;93.3
71816;Train/ilu_kanep_ud211.conllu;""" Oi , sorry , ma ei tea , mis mulle sisse läks , "" vabandasin hetkeks eemale tõmbudes .";2;4;Oi;redundant comma;""" , sorry , ma ei tea , mis mulle sisse läks , "" vabandasin hetkeks eemale tõmbudes .";84.2;84.2;89.5
71817;Train/ilu_kanep_ud211.conllu;""" Oi , sorry , ma ei tea , mis mulle sisse läks , "" vabandasin hetkeks eemale tõmbudes .";7;12;sorry;redundant comma;""" Oi , , ma ei tea , mis mulle sisse läks , "" vabandasin hetkeks eemale tõmbudes .";84.2;84.2;89.5
71818;Train/ilu_kanep_ud211.conllu;Asjad on ju seotud ja selged , muuseas , as-jah-d , jah , rasta , jaa .;52;55;jah;redundant comma;Asjad on ju seotud ja selged , muuseas , as-jah-d , , rasta , jaa .;50.0;62.5;75.0
71819;Train/ilu_kanep_ud211.conllu;Asjad on ju seotud ja selged , muuseas , as-jah-d , jah , rasta , jaa .;66;69;jaa;redundant comma;Asjad on ju seotud ja selged , muuseas , as-jah-d , jah , rasta , .;43.8;68.8;68.8
71820;Train/ilu_kivirahk_ud211.conllu;""" Noh , eks need ole need niinimetatud tõekuulutajad ! "" rääkis Pierre kavalalt muiates .";2;5;Noh;redundant comma;""" , eks need ole need niinimetatud tõekuulutajad ! "" rääkis Pierre kavalalt muiates .";73.3;80.0;80.0
71825;Train/ilu_vilep_ud211.conllu;""" Okei , tee siva ! """;2;6;Okei;redundant comma;""" , tee siva ! """;83.3;100.0;83.3
71828;Train/ilu_kanep_ud211.conllu;Noh , et oleks mõni kõrgem koht , kus ...;0;3;Noh;redundant comma;, et oleks mõni kõrgem koht , kus ...;22.2;22.2;77.8
71844;Train/aja_pm19980926e_ud211.conllu;“ Oi , andke andeks , ma vist segasin teid ! ” ütlesin ma viisakalt .;2;4;Oi;redundant comma;“ , andke andeks , ma vist segasin teid ! ” ütlesin ma viisakalt .;80.0;80.0;86.7
71845;Train/aja_ee200110_osa_7_ud211.conllu;""" Oh , hakkan minema , "" teatab ta alatasa ja astub kindlal sammul ukse poole .";2;4;Oh;redundant comma;""" , hakkan minema , "" teatab ta alatasa ja astub kindlal sammul ukse poole .";100.0;100.0;100.0
71846;Train/ilu_indrikson_ud211.conllu;""" Muide , minu meelest on su proua praegu kodus .";2;7;Muide;redundant comma;""" , minu meelest on su proua praegu kodus .";90.0;100.0;90.0
71851;Train/ilu_kanep_ud211.conllu;Paabeli ahvatlused , muuseas , paeluvad kõiki .;21;28;muuseas;redundant comma;Paabeli ahvatlused , , paeluvad kõiki .;100.0;100.0;100.0
71852;Train/ilu_indrikson_ud211.conllu;""" Noh , sellele probleemile on ju ammu lahendus leitud , "" muigas Indrikson .";2;5;Noh;redundant comma;""" , sellele probleemile on ju ammu lahendus leitud , "" muigas Indrikson .";71.4;71.4;85.7
71855;Train/ilu_kanep_ud211.conllu;"Või noh , mingi esimene nädal pärast tööd oli päris lahe , lihtsalt vedelesid kodus diivanil ja ... """;0;7;Või noh;redundant comma;", mingi esimene nädal pärast tööd oli päris lahe , lihtsalt vedelesid kodus diivanil ja ... """;82.4;82.4;88.2
71856;Train/aja_ee200110_osa_2_ud211.conllu;Jajah , raske probleem .;0;5;Jajah;redundant comma;, raske probleem .;100.0;100.0;100.0
71858;Train/ilu_vilep_ud211.conllu;""" Issand , mis mu eraelust siis saab ?";2;8;Issand;redundant comma;""" , mis mu eraelust siis saab ?";100.0;100.0;100.0
71860;Train/ilu_vilep_ud211.conllu;Äh , pesu pole vajagi !;0;2;Äh;redundant comma;, pesu pole vajagi !;100.0;100.0;100.0
71861;Train/ilu_kanep_ud211.conllu;""" Hei , Kristi , kuule , et ma ei tea , et sa magad vist autos """;2;5;Hei;redundant comma;""" , Kristi , kuule , et ma ei tea , et sa magad vist autos """;100.0;100.0;100.0
71863;Dev/ilu_ruben_ud211.conllu;"Aga sekretär küsis : "" Noh , Timbu-Limbu , kuda klaasipõhi läikis kah ? """;23;26;Noh;redundant comma;"Aga sekretär küsis : "" , Timbu-Limbu , kuda klaasipõhi läikis kah ? """;92.9;100.0;92.9
71865;Train/ilu_kanep_ud211.conllu;""" Issand , ma juba ütlesin , et ei tea .";2;8;Issand;redundant comma;""" , ma juba ütlesin , et ei tea .";100.0;100.0;100.0
71867;Train/aja_sloleht20071217_ud211.conllu;"Kolmas valu oli viie minuti pärast ja mõtlesin , et oi , läheb kiireks ! "" muigab Inga .";52;54;oi;redundant comma;"Kolmas valu oli viie minuti pärast ja mõtlesin , et , läheb kiireks ! "" muigab Inga .";72.2;72.2;88.9
71868;Train/ilu_vilep_ud211.conllu;""" Issand , nii hea ja rahulik oli elada .";2;8;Issand;redundant comma;""" , nii hea ja rahulik oli elada .";100.0;100.0;100.0
71869;Train/ilu_kanep_ud211.conllu;""" Noh , eks jõuab , "" lohutasin end auditooriumist väljudes .";2;5;Noh;redundant comma;""" , eks jõuab , "" lohutasin end auditooriumist väljudes .";63.6;63.6;81.8
71870;Train/ilu_indrikson_ud211.conllu;Nojah , Timman oli ju noorpõlvesemu .;0;5;Nojah;redundant comma;, Timman oli ju noorpõlvesemu .;100.0;100.0;100.0
71871;Train/aja_ee200110_osa_6_ud211.conllu;Mullu aprillis tapsid venelased siin ühes välikohvikus kunagise tuntud laulja Igor Beloziri , kes , tõsi , oli selleks ajaks juba maha käinud , naisest lahku läinud ja jooma kukkunud .;98;104;, tõsi;redundant comma;Mullu aprillis tapsid venelased siin ühes välikohvikus kunagise tuntud laulja Igor Beloziri , kes , oli selleks ajaks juba maha käinud , naisest lahku läinud ja jooma kukkunud .;96.6;96.6;100.0
71874;Train/ilu_kanep_ud211.conllu;""" Noh , ega head asjad üksteist sega . """;2;5;Noh;redundant comma;""" , ega head asjad üksteist sega . """;100.0;100.0;100.0
71878;Train/ilu_vilep_ud211.conllu;""" Kurat , kõht on tühi ! "" tuletas too koht ennast korinaga meelde ja Jan tõstis otsustavalt käe kellanupu juurde .";2;7;Kurat;redundant comma;""" , kõht on tühi ! "" tuletas too koht ennast korinaga meelde ja Jan tõstis otsustavalt käe kellanupu juurde .";85.7;85.7;90.5
71885;Train/ilu_kanep_ud211.conllu;""" Oi , nüüd on küll hea olla .";2;4;Oi;redundant comma;""" , nüüd on küll hea olla .";100.0;100.0;100.0
71886;Train/ilu_kanep_ud211.conllu;""" Issand , see ei ole õiglane ! "" vilksatas jõuetu mõte .";2;8;Issand;redundant comma;""" , see ei ole õiglane ! "" vilksatas jõuetu mõte .";75.0;75.0;83.3
71888;Train/ilu_vilep_ud211.conllu;""" Kurat , ta on nümfomaan ! "" püüdis Jan sõna sekka öelda .";2;7;Kurat;redundant comma;""" , ta on nümfomaan ! "" püüdis Jan sõna sekka öelda .";61.5;69.2;69.2
71889;Train/ilu_vilep_ud211.conllu;Ah , ons sel üldse tähtsust ...;0;2;Ah;redundant comma;, ons sel üldse tähtsust ...;0.0;0.0;50.0
71895;Train/aja_ee200110_osa_5_ud211.conllu;""" Sõime lõunat ja Spielberg ütles : "" Oh , "" The Great Escape "" on mu lemmikfilm ja mul on ka farm 300 kanaga . """;38;40;Oh;redundant comma;""" Sõime lõunat ja Spielberg ütles : "" , "" The Great Escape "" on mu lemmikfilm ja mul on ka farm 300 kanaga . """;88.5;92.3;92.3
71896;Train/ilu_valton_ud211.conllu;""" Noh , siis ta ikka eriti tark ei ole , "" ütles mees ja naeris , mis oli kah tonksamise moodi .";2;5;Noh;redundant comma;""" , siis ta ikka eriti tark ei ole , "" ütles mees ja naeris , mis oli kah tonksamise moodi .";86.4;86.4;90.9
71898;Train/ilu_kanep_ud211.conllu;""" Issand , te olete täitsa lollid , "" nentis Kristi .";2;8;Issand;redundant comma;""" , te olete täitsa lollid , "" nentis Kristi .";72.7;72.7;81.8
71900;Train/aja_ee200110_osa_10_ud211.conllu;Eee , mida see tähendab ?;0;3;Eee;redundant comma;, mida see tähendab ?;100.0;100.0;100.0
71903;Train/ilu_indrikson_ud211.conllu;""" Nojah , sa tead seda loksu küll ...";2;7;Nojah;redundant comma;""" , sa tead seda loksu küll ...";100.0;100.0;100.0
71905;Train/ilu_kanep_ud211.conllu;""" Oh , küll ma ise , "" ütlen pudelikaelast kõvasti kinni haarates .";2;4;Oh;redundant comma;""" , küll ma ise , "" ütlen pudelikaelast kõvasti kinni haarates .";76.9;76.9;84.6
71906;Train/ilu_vilep_ud211.conllu;""" Noh , mis siis nüüd edasi ? "" ei jätnud Jan vanamehe varrukat rahule .";2;5;Noh;redundant comma;""" , mis siis nüüd edasi ? "" ei jätnud Jan vanamehe varrukat rahule .";80.0;80.0;86.7
71907;Train/ilu_kanep_ud211.conllu;""" Noh , meeldib või ? "" kõlab järsku valjuhäälne küsimus .";2;5;Noh;redundant comma;""" , meeldib või ? "" kõlab järsku valjuhäälne küsimus .";72.7;72.7;81.8
71912;Train/aja_ee200110_osa_8_ud211.conllu;"Siis kutsub ta viisaka viipega kasvataja , annab töö üle ja ütleb : "" Vabandust , mulle hetkel ei meenu , kuidas ... noh , sinna sai ? """;70;79;Vabandust;redundant comma;"Siis kutsub ta viisaka viipega kasvataja , annab töö üle ja ütleb : "" , mulle hetkel ei meenu , kuidas ... noh , sinna sai ? """;85.7;92.9;85.7
71916;Train/aja_ee199920_osa_1_ud211.conllu;Hehee , ülejäänud kanalid on ju üleni seepi täis .;0;5;Hehee;redundant comma;, ülejäänud kanalid on ju üleni seepi täis .;100.0;100.0;100.0
71921;Train/aja_pm20000218_osa_6_ud211.conllu;“ Häh , sa ei tunne asja !;2;5;Häh;redundant comma;“ , sa ei tunne asja !;100.0;100.0;100.0
71924;Train/ilu_vilep_ud211.conllu;""" Kuhu , kurat , ma sattunud olen ? "" mõtles ta järjest kasvava ärevusega .";9;14;kurat;redundant comma;""" Kuhu , , ma sattunud olen ? "" mõtles ta järjest kasvava ärevusega .";80.0;80.0;86.7
71929;Train/ilu_kanep_ud211.conllu;""" Noh , eks ma vist pean siis ära käima , "" arvasid naeratavad huuled , mis õigupärast enam nii naeratavad ei olnudki , pigem virilad .";2;5;Noh;redundant comma;""" , eks ma vist pean siis ära käima , "" arvasid naeratavad huuled , mis õigupärast enam nii naeratavad ei olnudki , pigem virilad .";80.8;88.5;84.6
71931;Train/ilu_kanep_ud211.conllu;""" Issand , ta olete ikka tõesti purulollid , "" tõdes tütarlaps väljudes .";2;8;Issand;redundant comma;""" , ta olete ikka tõesti purulollid , "" tõdes tütarlaps väljudes .";76.9;76.9;84.6
71935;Train/ilu_kanep_ud211.conllu;""" Tere , ma olen siin parasjagu reanimatsioonis ja , "" ütleb sensei .";2;6;Tere;redundant comma;""" , ma olen siin parasjagu reanimatsioonis ja , "" ütleb sensei .";76.9;76.9;84.6
71936;Train/ilu_vilep_ud211.conllu;""" Issand , ma ei lõpetanud ju ! """;2;8;Issand;redundant comma;""" , ma ei lõpetanud ju ! """;100.0;100.0;100.0
71941;Train/aja_ee199920_osa_1_ud211.conllu;Mmm ... kurat , ma vaatan seda .;0;13;Mmm ... kurat;redundant comma;, ma vaatan seda .;100.0;100.0;100.0
71943;Dev/aja_ee199920_osa4_ud211.conllu;"Vabandust , aga kui paljude päid vaevab üldse probleem "" kultuuritekstide rõvedus "" ?";0;9;Vabandust;redundant comma;", aga kui paljude päid vaevab üldse probleem "" kultuuritekstide rõvedus "" ?";100.0;100.0;100.0
71944;Train/ilu_kanep_ud211.conllu;""" Noh , saage ometi aru , ega ma teie kohta öelnud .";2;5;Noh;redundant comma;""" , saage ometi aru , ega ma teie kohta öelnud .";100.0;100.0;100.0
71946;Train/ilu_vilep_ud211.conllu;""" Noo , kurat !";2;5;Noo;redundant comma;""" , kurat !";100.0;100.0;100.0
71947;Train/ilu_maailm_ud211.conllu;""" Nojah , ma siis lähen , "" ütles Sugulane .";2;7;Nojah;redundant comma;""" , ma siis lähen , "" ütles Sugulane .";70.0;70.0;80.0
71951;Train/ilu_kanep_ud211.conllu;Noh , siuke värk siis oligi .;0;3;Noh;redundant comma;, siuke värk siis oligi .;16.7;16.7;50.0
71952;Train/ilu_kanep_ud211.conllu;""" Ah , ei midagi , "" vastasin paremat kätt taskus hoides .";2;4;Ah;redundant comma;""" , ei midagi , "" vastasin paremat kätt taskus hoides .";75.0;75.0;83.3
71957;Train/ilu_vilep_ud211.conllu;""" Kurat , see aeg ka läheb nii kiiresti , et ...";2;7;Kurat;redundant comma;""" , see aeg ka läheb nii kiiresti , et ...";100.0;100.0;100.0
71958;Train/arborest_ud211.conllu;"Siis oli veel nõukogude võim , kurat ! "" saavutab Sõmera hääl kõrgpunkti .";31;36;kurat;redundant comma;"Siis oli veel nõukogude võim , ! "" saavutab Sõmera hääl kõrgpunkti .";76.9;76.9;84.6
71960;Train/ilu_kanep_ud211.conllu;Noh , eks pärast idandamist lükkad seemne mulda .;0;3;Noh;redundant comma;, eks pärast idandamist lükkad seemne mulda .;100.0;100.0;100.0
71961;Train/ilu_kivirahk_ud211.conllu;Noh , siis läksime !;0;3;Noh;redundant comma;, siis läksime !;100.0;100.0;100.0
71962;Train/ilu_kanep_ud211.conllu;""" Oot , ma teen lahti """;2;5;Oot;redundant comma;""" , ma teen lahti """;100.0;100.0;100.0
71970;Train/ilu_valton_ud211.conllu;""" Noh , kas sa ei näe või ? """;2;5;Noh;redundant comma;""" , kas sa ei näe või ? """;100.0;100.0;100.0
71973;Train/ilu_kivirahk_ud211.conllu;Nojah , kus sa sellega !;0;5;Nojah;redundant comma;, kus sa sellega !;100.0;100.0;100.0
71978;Train/ilu_kanep_ud211.conllu;Noh , selle kohta ma ütlesingi , et sitt kohv .;0;3;Noh;redundant comma;, selle kohta ma ütlesingi , et sitt kohv .;100.0;100.0;100.0
71981;Train/ilu_kivirahk_ud211.conllu;Ja ennäe , juba kostiski armas hüüe :;0;8;Ja ennäe;redundant comma;, juba kostiski armas hüüe :;100.0;100.0;100.0
71983;Train/ilu_indrikson_ud211.conllu;"Noh , aga enne poetasin sulle selle kirja postkasti . """;0;3;Noh;redundant comma;", aga enne poetasin sulle selle kirja postkasti . """;100.0;100.0;100.0
71984;Train/ilu_vilep_ud211.conllu;""" Kurat , sai eile pisut üle võetud , pea lõhub nagu oleks hammasrataste vahel . """;2;7;Kurat;redundant comma;""" , sai eile pisut üle võetud , pea lõhub nagu oleks hammasrataste vahel . """;100.0;100.0;100.0
71985;Train/aja_pm19980926e_ud211.conllu;“ Oh , pole midagi , kulla Sherlock .;2;4;Oh;redundant comma;“ , pole midagi , kulla Sherlock .;62.5;62.5;75.0
71986;Dev/ilu_ruben_ud211.conllu;""" Persse , raisk , oma õhkamisega võid sa ... """;2;16;Persse , raisk;redundant comma;""" , oma õhkamisega võid sa ... """;12.5;12.5;75.0
71987;Dev/ilu_ruben_ud211.conllu;""" Persse , raisk , oma õhkamisega võid sa ... """;11;16;raisk;redundant comma;""" Persse , , oma õhkamisega võid sa ... """;10.0;10.0;60.0
71988;Train/aja_sloleht20071217_ud211.conllu;Aga ei , armastus spordi vastu ei kao nii lihtsalt .;4;6;ei;redundant comma;Aga , armastus spordi vastu ei kao nii lihtsalt .;100.0;100.0;100.0
71992;Train/ilu_kanep_ud211.conllu;Keerasin võtit , lükkasin korteriukse valla ja ennäe , tagasi mu kallim oligi .;47;52;ennäe;redundant comma;Keerasin võtit , lükkasin korteriukse valla ja , tagasi mu kallim oligi .;84.6;92.3;92.3
71997;Train/ilu_kanep_ud211.conllu;""" Ei , tõsiselt noh , kuskil enne Põltsamaad ... """;2;4;Ei;redundant comma;""" , tõsiselt noh , kuskil enne Põltsamaad ... """;90.0;90.0;100.0
72001;Train/ilu_indrikson_ud211.conllu;"Samal ajal , kui tusane Maiga jälgis riiakalt lobiseva torumehe lihtsaloomulisi mutrioperatsioone köögikraani all , täpselt siis , kui eksalteeritud ja lapsik näitlejannahakatis Aune sõbratari tolmuses teatrigarderoobis sügavalt ohkas ja uuesti töinama puhkes , just siis , kui firma "" Indrikson ja Rappo "" kaasomanik Gunnar Frankfurti lennukilt naasnud kommertsdirektorile ütles , et noh , minuti pärast helistab Paul ise , heitis Indrikson kohvri üle tühjuse oma rõdule .";385;388;noh;redundant comma;"Samal ajal , kui tusane Maiga jälgis riiakalt lobiseva torumehe lihtsaloomulisi mutrioperatsioone köögikraani all , täpselt siis , kui eksalteeritud ja lapsik näitlejannahakatis Aune sõbratari tolmuses teatrigarderoobis sügavalt ohkas ja uuesti töinama puhkes , just siis , kui firma "" Indrikson ja Rappo "" kaasomanik Gunnar Frankfurti lennukilt naasnud kommertsdirektorile ütles , et , minuti pärast helistab Paul ise , heitis Indrikson kohvri üle tühjuse oma rõdule .";85.3;86.8;92.6
72010;Train/ilu_kanep_ud211.conllu;""" Ah , ega see on jumalast tavaline asi ...";2;4;Ah;redundant comma;""" , ega see on jumalast tavaline asi ...";88.9;88.9;88.9
72017;Train/aja_sloleht20071217_ud211.conllu;Howe' lahkus üllatas : ahhaa , oled Eestist , tule sel ja sel ajal Rossija fuajeesse .;23;28;ahhaa;redundant comma;Howe' lahkus üllatas : , oled Eestist , tule sel ja sel ajal Rossija fuajeesse .;6.2;12.5;18.8
72020;Dev/ilu_ruben_ud211.conllu;Manukaks , saad aru , noh , tunnistajaks !;22;25;noh;redundant comma;Manukaks , saad aru , , tunnistajaks !;50.0;75.0;75.0
72021;Dev/aja_luup200009_ud211.conllu;“ Ahah , Ruppert Kaik !;2;6;Ahah;redundant comma;“ , Ruppert Kaik !;100.0;100.0;100.0
72023;Train/ilu_vilep_ud211.conllu;Ehk ongi asi bussis ? Issand , kuidas ta enne selle peale ei tulnud ? !;22;28;Issand;redundant comma;Ehk ongi asi bussis ? , kuidas ta enne selle peale ei tulnud ? !;80.0;86.7;86.7
72025;Train/ilu_indrikson_ud211.conllu;Ta mõtles : keskhommikul tulen hoopis mina ... lennukilt , ( nojah , aga kust veel ? ) , võtan kohe telefonitoru , kuulan Frankfurti seisud ära ja sõidan panka .;61;66;nojah;redundant comma;Ta mõtles : keskhommikul tulen hoopis mina ... lennukilt , ( , aga kust veel ? ) , võtan kohe telefonitoru , kuulan Frankfurti seisud ära ja sõidan panka .;90.0;93.3;96.7
72026;Train/ilu_vilep_ud211.conllu;Okei , pean nüüd minema .;0;4;Okei;redundant comma;, pean nüüd minema .;100.0;100.0;100.0
72030;Train/ilu_kanep_ud211.conllu;""" Ah , mida iganes .";2;4;Ah;redundant comma;""" , mida iganes .";100.0;100.0;100.0
72032;Train/ilu_indrikson_ud211.conllu;Kurat , mis ma teen , mõtles ta jahmunult .;0;5;Kurat;redundant comma;, mis ma teen , mõtles ta jahmunult .;88.9;88.9;100.0
72035;Train/ilu_kanep_ud211.conllu;""" Laske mul , palun , selgitada ! "" ütlesin valjusti .";12;19;, palun;redundant comma;""" Laske mul , selgitada ! "" ütlesin valjusti .";70.0;70.0;80.0
72036;Dev/ilu_ruben_ud211.conllu;""" Pane see otsemaid kinni , raisk , "" käratasin mina ja pisarad purskasid mu mõlemast silmast .";28;33;raisk;redundant comma;""" Pane see otsemaid kinni , , "" käratasin mina ja pisarad purskasid mu mõlemast silmast .";76.5;76.5;82.4
72041;Train/ilu_kivirahk_ud211.conllu;""" Ülekohtune olete , papake , oi , kui ülekohtune ! "" soigus kääbus ja vahtis Ernesaksa nii orjalikult lömitava pilguga , et Tõnul hakkas imelik .";30;32;oi;redundant comma;""" Ülekohtune olete , papake , , kui ülekohtune ! "" soigus kääbus ja vahtis Ernesaksa nii orjalikult lömitava pilguga , et Tõnul hakkas imelik .";84.6;88.5;88.5
72042;Train/ilu_vilep_ud211.conllu;"Oh , issand , issand ! """;0;2;Oh;redundant comma;", issand , issand ! """;33.3;33.3;66.7
72044;Train/ilu_vilep_ud211.conllu;Oh , issand !;0;2;Oh;redundant comma;, issand !;100.0;100.0;100.0
72045;Train/aja_ee199920_osa_3_ud211.conllu;"Jah , ma üldiselt naudin "" Võluflööti "" .";0;3;Jah;redundant comma;", ma üldiselt naudin "" Võluflööti "" .";100.0;100.0;100.0
